LAST_EXEC_TS	TCODE	ABAP_PROGRAM	EXEC_COUNT	TOTAL_EXEC_TIME_SEC	AVG_EXEC_TIME_SEC	MAX_EXEC_TIME_SEC	MIN_EXECUTION_MEMORY_SIZE	MAX_EXECUTION_MEMORY_SIZE	TOTAL_EXECUTION_MEMORY_SIZE	SQL_TEXT
20260307135505748686000	S_SO6_65000802		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000801		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000800		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000798		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000797		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000796		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000795		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SO6_65000794		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000231		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000230		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000228		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000227		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000226		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000052		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_06000427		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_06000350		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_06000349		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_06000113		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PL0_86000031		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PL0_86000030		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PL0_86000007		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PL0_09000467		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001293		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001292		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001291		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001290		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001289		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001288		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001287		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001286		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001279		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_ALN_01001161		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SE3_50000103		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SE3_50000102		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SE3_50000101		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SE3_50000100		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_SE3_50000099		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_RFIDPTPOSTAG		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_RFIDPTDPR		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_R99_53000009		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PTH_77000045		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PRN_53000720		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PRN_53000719		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PRN_53000718		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PRN_53000646		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PR0_40000038		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PR0_40000026		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PNI_87000008		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_62000182		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_62000168		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000399		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000293		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000292		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000269		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000256		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	S_PLN_16000237		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAVCDERIAOR		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAVCDERIAO		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAVCDERIACTGR		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAVCDERIACTG		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAR_MD_GS		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAR_MD_GR		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAR_DOC_TT		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
20260307135505748686000	GMAR_DOC_BD		5,823	66.062000000	0.011000000	0.132000000	3,234,104	5,455,776	24,794,439,808	SELECT TRKORR,"CLIENT",AS4POS,RETCODE,TIMESTMP,LOGNAME,UMODES,OPTIONS0,OPTIONS1,OPTIONS2,OPTIONS3,PID,HOST,OVERTAKER,FALSEPOS FROM TRBAT2 WHERE "FUNCTION" =  ?   AND RETCODE =   ?   ORDER BY AS4POS
